stock_key,market,code,official_name
stock:601238.SH,SH,601238,广汽集团
stock:601279.SH,SH,601279,英利汽车
stock:601288.SH,SH,601288,农业银行
stock:601298.SH,SH,601298,青岛港
stock:601311.SH,SH,601311,骆驼股份
stock:601318.SH,SH,601318,中国平安
stock:601319.SH,SH,601319,中国人保
stock:601326.SH,SH,601326,秦港股份
stock:601328.SH,SH,601328,交通银行
stock:601330.SH,SH,601330,绿色动力
stock:601333.SH,SH,601333,广深铁路
stock:601336.SH,SH,601336,新华保险
stock:601339.SH,SH,601339,百隆东方
stock:601360.SH,SH,601360,三六零
stock:601366.SH,SH,601366,利群股份
stock:601368.SH,SH,601368,绿城水务
stock:601369.SH,SH,601369,陕鼓动力
stock:601375.SH,SH,601375,中原证券
stock:601377.SH,SH,601377,兴业证券
stock:601388.SH,SH,601388,怡球资源
stock:601390.SH,SH,601390,中国中铁
stock:601398.SH,SH,601398,工商银行
stock:601399.SH,SH,601399,国机重装
stock:601456.SH,SH,601456,国联民生
stock:601500.SH,SH,601500,通用股份
stock:601512.SH,SH,601512,中新集团
stock:601515.SH,SH,601515,衢州东峰
stock:601518.SH,SH,601518,吉林高速
stock:601519.SH,SH,601519,大智慧
stock:601528.SH,SH,601528,瑞丰银行
stock:601555.SH,SH,601555,东吴证券
stock:601566.SH,SH,601566,九牧王
stock:601567.SH,SH,601567,三星医疗
stock:601568.SH,SH,601568,北元集团
stock:601577.SH,SH,601577,长沙银行
stock:601579.SH,SH,601579,会稽山
stock:601588.SH,SH,601588,北辰实业
stock:601595.SH,SH,601595,上海电影
stock:601598.SH,SH,601598,中国外运
stock:601599.SH,SH,601599,浙文影业
stock:601600.SH,SH,601600,中国铝业
stock:601601.SH,SH,601601,中国太保
stock:601606.SH,SH,601606,长城军工
stock:601607.SH,SH,601607,上海医药
stock:601608.SH,SH,601608,中信重工
stock:601609.SH,SH,601609,金田股份
stock:601611.SH,SH,601611,中国核建
stock:601615.SH,SH,601615,明阳智能
stock:601616.SH,SH,601616,广电电气
stock:601618.SH,SH,601618,中国中冶
stock:601619.SH,SH,601619,嘉泽新能
stock:601628.SH,SH,601628,中国人寿
stock:601633.SH,SH,601633,长城汽车
stock:601636.SH,SH,601636,旗滨集团
stock:601658.SH,SH,601658,邮储银行
stock:601665.SH,SH,601665,齐鲁银行
stock:601666.SH,SH,601666,平煤股份
stock:601668.SH,SH,601668,中国建筑
stock:601669.SH,SH,601669,中国电建
stock:601677.SH,SH,601677,明泰铝业
stock:601678.SH,SH,601678,滨化股份
stock:601686.SH,SH,601686,友发集团
stock:601688.SH,SH,601688,华泰证券
stock:601689.SH,SH,601689,拓普集团
stock:601696.SH,SH,601696,中银证券
stock:601698.SH,SH,601698,中国卫通
stock:601699.SH,SH,601699,潞安环能
stock:601700.SH,SH,601700,风范股份
stock:601702.SH,SH,601702,华峰铝业
stock:601717.SH,SH,601717,中创智领
stock:601718.SH,SH,601718,际华集团
stock:601727.SH,SH,601727,上海电气
stock:601728.SH,SH,601728,中国电信
stock:601766.SH,SH,601766,中国中车
stock:601777.SH,SH,601777,千里科技
stock:601778.SH,SH,601778,晶科科技
stock:601788.SH,SH,601788,光大证券
stock:601789.SH,SH,601789,宁波建工
stock:601798.SH,SH,601798,蓝科高新
stock:601799.SH,SH,601799,星宇股份
stock:601800.SH,SH,601800,中国交建
stock:601801.SH,SH,601801,皖新传媒
stock:601808.SH,SH,601808,中海油服
stock:601811.SH,SH,601811,新华文轩
stock:601816.SH,SH,601816,京沪高铁
stock:601818.SH,SH,601818,光大银行
stock:601825.SH,SH,601825,沪农商行
stock:601827.SH,SH,601827,三峰环境
stock:601828.SH,SH,601828,美凯龙
stock:601838.SH,SH,601838,成都银行
stock:601857.SH,SH,601857,中国石油
stock:601858.SH,SH,601858,中国科传
stock:601860.SH,SH,601860,紫金银行
stock:601865.SH,SH,601865,福莱特
stock:601866.SH,SH,601866,中远海发
stock:601868.SH,SH,601868,中国能建
stock:601869.SH,SH,601869,长飞光纤
stock:601872.SH,SH,601872,招商轮船
stock:601877.SH,SH,601877,正泰电器
stock:601878.SH,SH,601878,浙商证券
stock:601880.SH,SH,601880,辽港股份
stock:601881.SH,SH,601881,中国银河
stock:601882.SH,SH,601882,海天精工
stock:601886.SH,SH,601886,江河集团
stock:601888.SH,SH,601888,中国中免
stock:601890.SH,SH,601890,亚星锚链
stock:601898.SH,SH,601898,中煤能源
stock:601899.SH,SH,601899,紫金矿业
stock:601900.SH,SH,601900,南方传媒
stock:601901.SH,SH,601901,方正证券
stock:601908.SH,SH,601908,京运通
stock:601916.SH,SH,601916,浙商银行
stock:601918.SH,SH,601918,新集能源
stock:601919.SH,SH,601919,中远海控
stock:601921.SH,SH,601921,浙版传媒
stock:601928.SH,SH,601928,凤凰传媒
stock:601929.SH,SH,601929,吉视传媒
stock:601933.SH,SH,601933,永辉超市
stock:601939.SH,SH,601939,建设银行
stock:601949.SH,SH,601949,中国出版
stock:601952.SH,SH,601952,苏垦农发
stock:601956.SH,SH,601956,东贝集团
stock:601958.SH,SH,601958,金钼股份
stock:601963.SH,SH,601963,重庆银行
stock:601965.SH,SH,601965,中国汽研
stock:601966.SH,SH,601966,玲珑轮胎
stock:601968.SH,SH,601968,宝钢包装
stock:601969.SH,SH,601969,海南矿业
stock:601975.SH,SH,601975,招商南油
stock:601985.SH,SH,601985,中国核电
stock:601988.SH,SH,601988,中国银行
stock:601990.SH,SH,601990,南京证券
stock:601991.SH,SH,601991,大唐发电
stock:601992.SH,SH,601992,金隅集团
stock:601995.SH,SH,601995,中金公司
stock:601996.SH,SH,601996,丰林集团
stock:601997.SH,SH,601997,贵阳银行
stock:601998.SH,SH,601998,中信银行
stock:601999.SH,SH,601999,出版传媒
stock:603000.SH,SH,603000,人民网
stock:603001.SH,SH,603001,奥康国际
stock:603002.SH,SH,603002,宏昌电子
stock:603004.SH,SH,603004,鼎龙科技
stock:603005.SH,SH,603005,晶方科技
stock:603006.SH,SH,603006,联明股份
stock:603007.SH,SH,603007,*ST花王
stock:603008.SH,SH,603008,喜临门
stock:603009.SH,SH,603009,北特科技
stock:603010.SH,SH,603010,万盛股份
stock:603011.SH,SH,603011,合锻智能
stock:603012.SH,SH,603012,创力集团
stock:603013.SH,SH,603013,亚普股份
stock:603014.SH,SH,603014,威高血净
stock:603015.SH,SH,603015,弘讯科技
stock:603016.SH,SH,603016,新宏泰
stock:603017.SH,SH,603017,中衡设计
stock:603018.SH,SH,603018,华设集团
stock:603019.SH,SH,603019,中科曙光
stock:603020.SH,SH,603020,爱普股份
stock:603021.SH,SH,603021,ST华鹏
stock:603022.SH,SH,603022,新通联
stock:603023.SH,SH,603023,威帝股份
stock:603025.SH,SH,603025,大豪科技
stock:603026.SH,SH,603026,石大胜华
stock:603027.SH,SH,603027,千禾味业
stock:603028.SH,SH,603028,赛福天
stock:603029.SH,SH,603029,天鹅股份
stock:603030.SH,SH,603030,全筑股份
stock:603031.SH,SH,603031,安孚科技
stock:603032.SH,SH,603032,德新科技
stock:603033.SH,SH,603033,三维股份
stock:603035.SH,SH,603035,常熟汽饰
stock:603036.SH,SH,603036,如通股份
stock:603037.SH,SH,603037,凯众股份
stock:603038.SH,SH,603038,华立股份
stock:603039.SH,SH,603039,泛微网络
stock:603040.SH,SH,603040,新坐标
stock:603041.SH,SH,603041,美思德
stock:603042.SH,SH,603042,华脉科技
stock:603043.SH,SH,603043,广州酒家
stock:603045.SH,SH,603045,福达合金
stock:603048.SH,SH,603048,浙江黎明
stock:603049.SH,SH,603049,中策橡胶
stock:603050.SH,SH,603050,科林电气
stock:603051.SH,SH,603051,鹿山新材
stock:603052.SH,SH,603052,可川科技
stock:603053.SH,SH,603053,成都燃气
stock:603055.SH,SH,603055,台华新材
stock:603057.SH,SH,603057,紫燕食品
stock:603058.SH,SH,603058,永吉股份
stock:603059.SH,SH,603059,倍加洁
stock:603060.SH,SH,603060,国检集团
stock:603061.SH,SH,603061,金海通
stock:603062.SH,SH,603062,麦加芯彩
stock:603063.SH,SH,603063,禾望电气
stock:603065.SH,SH,603065,宿迁联盛
stock:603066.SH,SH,603066,音飞储存
stock:603067.SH,SH,603067,振华股份
stock:603068.SH,SH,603068,博通集成
stock:603069.SH,SH,603069,海汽集团
stock:603070.SH,SH,603070,万控智造
stock:603071.SH,SH,603071,物产环能
stock:603072.SH,SH,603072,天和磁材
stock:603073.SH,SH,603073,彩蝶实业
stock:603075.SH,SH,603075,热威股份
stock:603076.SH,SH,603076,乐惠国际
stock:603077.SH,SH,603077,和邦生物
stock:603078.SH,SH,603078,江化微
stock:603079.SH,SH,603079,圣达生物
stock:603080.SH,SH,603080,新疆火炬
stock:603081.SH,SH,603081,大丰实业
stock:603082.SH,SH,603082,北自科技
stock:603083.SH,SH,603083,剑桥科技
stock:603085.SH,SH,603085,天成自控
stock:603086.SH,SH,603086,先达股份
stock:603087.SH,SH,603087,甘李药业
stock:603088.SH,SH,603088,宁波精达
stock:603089.SH,SH,603089,正裕工业
stock:603090.SH,SH,603090,宏盛股份
stock:603091.SH,SH,603091,众鑫股份
stock:603092.SH,SH,603092,德力佳
stock:603093.SH,SH,603093,南华期货
stock:603095.SH,SH,603095,越剑智能
stock:603096.SH,SH,603096,新经典
stock:603097.SH,SH,603097,江苏华辰
stock:603098.SH,SH,603098,森特股份
stock:603099.SH,SH,603099,长白山
stock:603100.SH,SH,603100,川仪股份
stock:603101.SH,SH,603101,汇嘉时代
stock:603102.SH,SH,603102,百合股份
stock:603103.SH,SH,603103,横店影视
stock:603105.SH,SH,603105,芯能科技
stock:603106.SH,SH,603106,恒银科技
stock:603107.SH,SH,603107,上海汽配
stock:603108.SH,SH,603108,润达医疗
stock:603109.SH,SH,603109,神驰机电
stock:603110.SH,SH,603110,东方材料
stock:603111.SH,SH,603111,康尼机电
stock:603112.SH,SH,603112,华翔股份
stock:603113.SH,SH,603113,金能科技
stock:603115.SH,SH,603115,海星股份
stock:603116.SH,SH,603116,红蜻蜓
stock:603117.SH,SH,603117,万林物流
stock:603118.SH,SH,603118,共进股份
stock:603119.SH,SH,603119,浙江荣泰
stock:603120.SH,SH,603120,肯特催化
stock:603121.SH,SH,603121,华培动力
stock:603122.SH,SH,603122,合富中国
stock:603123.SH,SH,603123,翠微股份
stock:603124.SH,SH,603124,江南新材
stock:603125.SH,SH,603125,常青科技
stock:603126.SH,SH,603126,中材节能
stock:603127.SH,SH,603127,昭衍新药
stock:603128.SH,SH,603128,华贸物流
stock:603129.SH,SH,603129,春风动力
stock:603130.SH,SH,603130,云中马
stock:603131.SH,SH,603131,上海沪工
stock:603132.SH,SH,603132,金徽股份
stock:603135.SH,SH,603135,中重科技
stock:603136.SH,SH,603136,天目湖
stock:603137.SH,SH,603137,恒尚节能
stock:603138.SH,SH,603138,海量数据
stock:603139.SH,SH,603139,康惠股份
stock:603150.SH,SH,603150,万朗磁塑
stock:603151.SH,SH,603151,邦基科技
stock:603153.SH,SH,603153,上海建科
stock:603155.SH,SH,603155,新亚强
stock:603156.SH,SH,603156,养元饮品
stock:603158.SH,SH,603158,腾龙股份
stock:603159.SH,SH,603159,上海亚虹
stock:603160.SH,SH,603160,汇顶科技
stock:603161.SH,SH,603161,科华控股
stock:603162.SH,SH,603162,海通发展
stock:603163.SH,SH,603163,圣晖集成
stock:603165.SH,SH,603165,荣晟环保
stock:603166.SH,SH,603166,福达股份
stock:603167.SH,SH,603167,渤海轮渡
stock:603168.SH,SH,603168,莎普爱思
stock:603169.SH,SH,603169,兰石重装
stock:603170.SH,SH,603170,宝立食品
stock:603171.SH,SH,603171,税友股份
stock:603172.SH,SH,603172,万丰股份
stock:603173.SH,SH,603173,福斯达
stock:603175.SH,SH,603175,超颖电子
stock:603176.SH,SH,603176,汇通集团
stock:603177.SH,SH,603177,德创环保
stock:603178.SH,SH,603178,圣龙股份
stock:603179.SH,SH,603179,新泉股份
stock:603180.SH,SH,603180,金牌家居
stock:603181.SH,SH,603181,皇马科技
stock:603182.SH,SH,603182,嘉华股份
stock:603183.SH,SH,603183,建研院
stock:603185.SH,SH,603185,弘元绿能
stock:603186.SH,SH,603186,华正新材
stock:603187.SH,SH,603187,海容冷链
stock:603188.SH,SH,603188,亚邦股份
stock:603189.SH,SH,603189,网达软件
stock:603190.SH,SH,603190,亚通精工
stock:603191.SH,SH,603191,望变电气
stock:603192.SH,SH,603192,汇得科技
stock:603193.SH,SH,603193,润本股份
stock:603194.SH,SH,603194,中力股份
stock:603195.SH,SH,603195,公牛集团
stock:603196.SH,SH,603196,璞源材料
stock:603197.SH,SH,603197,保隆科技
stock:603198.SH,SH,603198,迎驾贡酒
stock:603199.SH,SH,603199,九华旅游
stock:603200.SH,SH,603200,上海洗霸
stock:603201.SH,SH,603201,常润股份
stock:603202.SH,SH,603202,天有为
stock:603203.SH,SH,603203,快克智能
stock:603205.SH,SH,603205,健尔康
stock:603206.SH,SH,603206,嘉环科技
stock:603207.SH,SH,603207,小方制药
stock:603208.SH,SH,603208,江山欧派
stock:603209.SH,SH,603209,兴通股份
stock:603210.SH,SH,603210,泰鸿万立
stock:603211.SH,SH,603211,晋拓股份
stock:603212.SH,SH,603212,赛伍技术
stock:603213.SH,SH,603213,镇洋发展
stock:603214.SH,SH,603214,爱婴室
stock:603215.SH,SH,603215,比依股份
stock:603216.SH,SH,603216,梦天家居
stock:603217.SH,SH,603217,元利科技
stock:603218.SH,SH,603218,日月股份
stock:603219.SH,SH,603219,富佳股份
stock:603220.SH,SH,603220,中贝通信
stock:603221.SH,SH,603221,爱丽家居
stock:603222.SH,SH,603222,济民健康
stock:603223.SH,SH,603223,恒通股份
stock:603225.SH,SH,603225,新凤鸣
stock:603226.SH,SH,603226,菲林格尔
stock:603227.SH,SH,603227,雪峰科技
stock:603228.SH,SH,603228,景旺电子
stock:603229.SH,SH,603229,奥翔药业
stock:603230.SH,SH,603230,内蒙新华
stock:603231.SH,SH,603231,索宝蛋白
stock:603232.SH,SH,603232,格尔软件
stock:603233.SH,SH,603233,大参林
stock:603235.SH,SH,603235,天新药业
stock:603236.SH,SH,603236,移远通信
stock:603237.SH,SH,603237,五芳斋
stock:603238.SH,SH,603238,诺邦股份
stock:603239.SH,SH,603239,浙江仙通
stock:603248.SH,SH,603248,锡华科技
stock:603255.SH,SH,603255,鼎际得
stock:603256.SH,SH,603256,宏和科技
stock:603257.SH,SH,603257,中国瑞林
stock:603258.SH,SH,603258,电魂网络
stock:603259.SH,SH,603259,药明康德
stock:603260.SH,SH,603260,合盛硅业
stock:603261.SH,SH,603261,*ST立航
stock:603262.SH,SH,603262,技源集团
stock:603266.SH,SH,603266,天龙股份
stock:603267.SH,SH,603267,鸿远电子
stock:603268.SH,SH,603268,*ST松发
stock:603269.SH,SH,603269,海鸥股份
stock:603270.SH,SH,603270,金帝股份
stock:603271.SH,SH,603271,永杰新材
stock:603272.SH,SH,603272,联翔股份
stock:603273.SH,SH,603273,天元智能
stock:603275.SH,SH,603275,众辰科技
stock:603276.SH,SH,603276,恒兴新材
stock:603277.SH,SH,603277,银都股份
stock:603278.SH,SH,603278,大业股份
stock:603279.SH,SH,603279,景津装备
stock:603280.SH,SH,603280,南方路机
stock:603281.SH,SH,603281,江瀚新材
stock:603282.SH,SH,603282,亚光股份
stock:603283.SH,SH,603283,赛腾股份
stock:603284.SH,SH,603284,林平发展
stock:603285.SH,SH,603285,键邦股份
stock:603286.SH,SH,603286,日盈电子
stock:603288.SH,SH,603288,海天味业
stock:603289.SH,SH,603289,泰瑞机器
stock:603290.SH,SH,603290,斯达半导
stock:603291.SH,SH,603291,联合水务
stock:603296.SH,SH,603296,华勤技术
stock:603297.SH,SH,603297,永新光学
stock:603298.SH,SH,603298,杭叉集团
stock:603299.SH,SH,603299,苏盐井神
stock:603300.SH,SH,603300,海南华铁
stock:603301.SH,SH,603301,振德医疗
stock:603303.SH,SH,603303,得邦照明
stock:603305.SH,SH,603305,旭升集团
stock:603306.SH,SH,603306,华懋科技
stock:603307.SH,SH,603307,扬州金泉
stock:603308.SH,SH,603308,应流股份
stock:603309.SH,SH,603309,维力医疗
stock:603310.SH,SH,603310,巍华新材
stock:603311.SH,SH,603311,金海高科
stock:603312.SH,SH,603312,西典新能
stock:603313.SH,SH,603313,梦百合
stock:603315.SH,SH,603315,福鞍股份
stock:603316.SH,SH,603316,诚邦股份
stock:603317.SH,SH,603317,天味食品
stock:603318.SH,SH,603318,水发燃气
stock:603319.SH,SH,603319,美湖股份
stock:603320.SH,SH,603320,迪贝电气
stock:603321.SH,SH,603321,梅轮电梯
stock:603322.SH,SH,603322,超讯通信
stock:603323.SH,SH,603323,苏农银行
stock:603324.SH,SH,603324,盛剑科技
stock:603325.SH,SH,603325,博隆技术
stock:603326.SH,SH,603326,我乐家居
stock:603327.SH,SH,603327,福蓉科技
stock:603328.SH,SH,603328,依顿电子
stock:603329.SH,SH,603329,上海雅仕
stock:603330.SH,SH,603330,天洋新材
stock:603331.SH,SH,603331,百达精工
stock:603332.SH,SH,603332,苏州龙杰
stock:603333.SH,SH,603333,尚纬股份
stock:603334.SH,SH,603334,丰倍生物
stock:603335.SH,SH,603335,迪生力
stock:603336.SH,SH,603336,宏辉果蔬
stock:603337.SH,SH,603337,杰克科技
stock:603338.SH,SH,603338,浙江鼎力
stock:603339.SH,SH,603339,四方科技
stock:603341.SH,SH,603341,龙旗科技
stock:603344.SH,SH,603344,星德胜
stock:603345.SH,SH,603345,安井食品
stock:603348.SH,SH,603348,文灿股份
stock:603350.SH,SH,603350,安乃达
stock:603351.SH,SH,603351,威尔药业
stock:603352.SH,SH,603352,至信股份
stock:603353.SH,SH,603353,和顺石油
stock:603355.SH,SH,603355,莱克电气
stock:603356.SH,SH,603356,华菱精工
stock:603357.SH,SH,603357,设计总院
stock:603358.SH,SH,603358,华达科技
stock:603359.SH,SH,603359,东珠生态
stock:603360.SH,SH,603360,百傲化学
stock:603363.SH,SH,603363,傲农生物
stock:603365.SH,SH,603365,水星家纺
stock:603366.SH,SH,603366,日出东方
stock:603367.SH,SH,603367,辰欣药业
stock:603368.SH,SH,603368,柳药集团
stock:603369.SH,SH,603369,今世缘
stock:603370.SH,SH,603370,华新精科
stock:603373.SH,SH,603373,安邦护卫
stock:603375.SH,SH,603375,盛景微
stock:603376.SH,SH,603376,大明电子
stock:603377.SH,SH,603377,ST东时
stock:603378.SH,SH,603378,亚士创能
stock:603379.SH,SH,603379,三美股份
stock:603380.SH,SH,603380,易德龙
stock:603381.SH,SH,603381,永臻股份
stock:603382.SH,SH,603382,海阳科技
stock:603383.SH,SH,603383,顶点软件
stock:603385.SH,SH,603385,惠达卫浴
stock:603386.SH,SH,603386,骏亚科技
stock:603387.SH,SH,603387,基蛋生物
stock:603389.SH,SH,603389,*ST亚振
stock:603390.SH,SH,603390,通达电气
stock:603391.SH,SH,603391,力聚热能
stock:603392.SH,SH,603392,万泰生物
stock:603393.SH,SH,603393,新天然气
stock:603395.SH,SH,603395,红四方
stock:603396.SH,SH,603396,金辰股份
stock:603398.SH,SH,603398,*ST沐邦
stock:603399.SH,SH,603399,永杉锂业
stock:603400.SH,SH,603400,华之杰
stock:603402.SH,SH,603402,陕西旅游
stock:603406.SH,SH,603406,天富龙
stock:603408.SH,SH,603408,建霖家居
stock:603409.SH,SH,603409,汇通控股
stock:603416.SH,SH,603416,信捷电气
stock:603418.SH,SH,603418,友升股份
stock:603421.SH,SH,603421,鼎信通讯
stock:603429.SH,SH,603429,*ST集友
stock:603439.SH,SH,603439,三力制药
stock:603444.SH,SH,603444,吉比特
stock:603456.SH,SH,603456,九洲药业
stock:603458.SH,SH,603458,勘设股份
stock:603466.SH,SH,603466,风语筑
stock:603477.SH,SH,603477,巨星农牧
stock:603486.SH,SH,603486,科沃斯
stock:603488.SH,SH,603488,展鹏科技
stock:603489.SH,SH,603489,八方股份
stock:603496.SH,SH,603496,恒为科技
stock:603499.SH,SH,603499,翔港科技
stock:603500.SH,SH,603500,祥和实业
stock:603501.SH,SH,603501,豪威集团
stock:603505.SH,SH,603505,金石资源
stock:603506.SH,SH,603506,南都物业
stock:603507.SH,SH,603507,振江股份
stock:603508.SH,SH,603508,思维列控
stock:603511.SH,SH,603511,爱慕股份
stock:603515.SH,SH,603515,欧普照明
stock:603516.SH,SH,603516,淳中科技
stock:603517.SH,SH,603517,ST绝味
stock:603518.SH,SH,603518,锦泓集团
stock:603519.SH,SH,603519,立霸股份
stock:603520.SH,SH,603520,司太立
stock:603527.SH,SH,603527,众源新材
stock:603528.SH,SH,603528,多伦科技
stock:603529.SH,SH,603529,爱玛科技
stock:603530.SH,SH,603530,神马电力
stock:603533.SH,SH,603533,掌阅科技
stock:603535.SH,SH,603535,嘉诚国际
stock:603536.SH,SH,603536,惠发食品
stock:603538.SH,SH,603538,美诺华
stock:603551.SH,SH,603551,奥普科技
stock:603556.SH,SH,603556,海兴电力
stock:603557.SH,SH,603557,ST起步
stock:603558.SH,SH,603558,健盛集团
stock:603559.SH,SH,603559,ST通脉
stock:603565.SH,SH,603565,中谷物流
stock:603566.SH,SH,603566,普莱柯
stock:603567.SH,SH,603567,珍宝岛
stock:603568.SH,SH,603568,伟明环保
stock:603569.SH,SH,603569,长久物流
stock:603577.SH,SH,603577,汇金通
stock:603578.SH,SH,603578,三星新材
stock:603579.SH,SH,603579,荣泰健康
stock:603580.SH,SH,603580,*ST艾艾
stock:603583.SH,SH,603583,捷昌驱动
stock:603585.SH,SH,603585,苏利股份
stock:603586.SH,SH,603586,金麒麟
stock:603587.SH,SH,603587,地素时尚
stock:603588.SH,SH,603588,高能环境
stock:603589.SH,SH,603589,口子窖
stock:603590.SH,SH,603590,康辰药业
stock:603595.SH,SH,603595,ST东尼
stock:603596.SH,SH,603596,伯特利
stock:603598.SH,SH,603598,引力传媒
stock:603599.SH,SH,603599,广信股份
stock:603600.SH,SH,603600,永艺股份
stock:603601.SH,SH,603601,再升科技
stock:603602.SH,SH,603602,纵横通信
stock:603605.SH,SH,603605,珀莱雅
stock:603606.SH,SH,603606,东方电缆
stock:603607.SH,SH,603607,京华激光
stock:603608.SH,SH,603608,天创时尚
stock:603609.SH,SH,603609,禾丰股份
stock:603610.SH,SH,603610,麒盛科技
stock:603611.SH,SH,603611,诺力股份
stock:603612.SH,SH,603612,索通发展
stock:603613.SH,SH,603613,国联股份
stock:603615.SH,SH,603615,茶花股份
stock:603616.SH,SH,603616,韩建河山
stock:603617.SH,SH,603617,君禾股份
stock:603618.SH,SH,603618,杭电股份
stock:603619.SH,SH,603619,中曼石油
stock:603626.SH,SH,603626,科森科技
stock:603628.SH,SH,603628,清源股份
stock:603629.SH,SH,603629,利通电子
stock:603630.SH,SH,603630,拉芳家化
stock:603633.SH,SH,603633,徕木股份
stock:603636.SH,SH,603636,南威软件
stock:603637.SH,SH,603637,镇海股份
stock:603638.SH,SH,603638,艾迪精密
stock:603639.SH,SH,603639,海利尔
stock:603648.SH,SH,603648,畅联股份
stock:603650.SH,SH,603650,彤程新材
stock:603655.SH,SH,603655,朗博科技
stock:603656.SH,SH,603656,泰禾智能
stock:603657.SH,SH,603657,春光科技
stock:603658.SH,SH,603658,安图生物
stock:603659.SH,SH,603659,璞泰来
stock:603660.SH,SH,603660,苏州科达
stock:603661.SH,SH,603661,恒林股份
stock:603662.SH,SH,603662,柯力传感
stock:603663.SH,SH,603663,三祥新材
stock:603665.SH,SH,603665,康隆达
stock:603666.SH,SH,603666,亿嘉和
stock:603667.SH,SH,603667,五洲新春
stock:603668.SH,SH,603668,天马科技
stock:603669.SH,SH,603669,灵康药业
stock:603676.SH,SH,603676,卫信康
stock:603677.SH,SH,603677,奇精机械
stock:603678.SH,SH,603678,火炬电子
stock:603679.SH,SH,603679,华体科技
stock:603680.SH,SH,603680,今创集团
stock:603681.SH,SH,603681,永冠新材
stock:603682.SH,SH,603682,锦和商管
stock:603683.SH,SH,603683,晶华新材
stock:603685.SH,SH,603685,晨丰科技
stock:603686.SH,SH,603686,福龙马
stock:603687.SH,SH,603687,大胜达
stock:603688.SH,SH,603688,石英股份
stock:603689.SH,SH,603689,皖天然气
stock:603690.SH,SH,603690,至纯科技
stock:603693.SH,SH,603693,江苏新能
stock:603696.SH,SH,603696,安记食品
stock:603697.SH,SH,603697,有友食品
stock:603698.SH,SH,603698,航天工程
stock:603699.SH,SH,603699,纽威股份
stock:603700.SH,SH,603700,宁水集团
stock:603701.SH,SH,603701,德宏股份
stock:603703.SH,SH,603703,盛洋科技
stock:603706.SH,SH,603706,东方环宇
stock:603707.SH,SH,603707,健友股份
stock:603708.SH,SH,603708,家家悦
stock:603709.SH,SH,603709,中源家居
stock:603711.SH,SH,603711,香飘飘
stock:603712.SH,SH,603712,七一二
stock:603713.SH,SH,603713,密尔克卫
stock:603716.SH,SH,603716,塞力医疗
stock:603717.SH,SH,603717,天域生物
stock:603718.SH,SH,603718,海利生物
stock:603719.SH,SH,603719,良品铺子
stock:603721.SH,SH,603721,*ST天择
stock:603722.SH,SH,603722,阿科力
stock:603725.SH,SH,603725,天安新材
stock:603726.SH,SH,603726,朗迪集团
stock:603727.SH,SH,603727,博迈科
stock:603728.SH,SH,603728,鸣志电器
stock:603729.SH,SH,603729,龙韵股份
stock:603730.SH,SH,603730,岱美股份
stock:603733.SH,SH,603733,仙鹤股份
stock:603737.SH,SH,603737,三棵树
stock:603738.SH,SH,603738,泰晶科技
stock:603739.SH,SH,603739,蔚蓝生物
stock:603755.SH,SH,603755,日辰股份
stock:603757.SH,SH,603757,大元泵业
stock:603758.SH,SH,603758,秦安股份
stock:603759.SH,SH,603759,海天股份
stock:603766.SH,SH,603766,隆鑫通用
stock:603767.SH,SH,603767,中马传动
stock:603768.SH,SH,603768,常青股份
stock:603773.SH,SH,603773,沃格光电
stock:603776.SH,SH,603776,永安行
stock:603777.SH,SH,603777,来伊份
stock:603778.SH,SH,603778,国晟科技
stock:603779.SH,SH,603779,威龙股份
stock:603786.SH,SH,603786,科博达
stock:603787.SH,SH,603787,新日股份
stock:603788.SH,SH,603788,宁波高发
stock:603789.SH,SH,603789,*ST星农
stock:603790.SH,SH,603790,雅运股份
stock:603797.SH,SH,603797,联泰环保
stock:603798.SH,SH,603798,康普顿
stock:603799.SH,SH,603799,华友钴业
stock:603800.SH,SH,603800,洪田股份
stock:603801.SH,SH,603801,志邦家居
stock:603803.SH,SH,603803,瑞斯康达
stock:603806.SH,SH,603806,福斯特
stock:603808.SH,SH,603808,歌力思
stock:603809.SH,SH,603809,豪能股份
stock:603810.SH,SH,603810,丰山集团
stock:603811.SH,SH,603811,诚意药业
stock:603813.SH,SH,603813,*ST原尚
stock:603815.SH,SH,603815,交建股份
stock:603816.SH,SH,603816,顾家家居
stock:603817.SH,SH,603817,海峡环保
stock:603818.SH,SH,603818,曲美家居
stock:603819.SH,SH,603819,神力股份
stock:603822.SH,SH,603822,ST嘉澳
stock:603823.SH,SH,603823,百合花
stock:603825.SH,SH,603825,ST华扬
stock:603826.SH,SH,603826,坤彩科技
stock:603828.SH,SH,603828,ST柯利达
stock:603829.SH,SH,603829,洛凯股份
stock:603833.SH,SH,603833,欧派家居
stock:603836.SH,SH,603836,海程邦达
stock:603838.SH,SH,603838,*ST四通
stock:603839.SH,SH,603839,安正时尚
stock:603843.SH,SH,603843,*ST正平
stock:603848.SH,SH,603848,好太太
stock:603855.SH,SH,603855,华荣股份
stock:603856.SH,SH,603856,东宏股份
stock:603858.SH,SH,603858,步长制药
stock:603859.SH,SH,603859,能科科技
stock:603860.SH,SH,603860,中公高科
stock:603861.SH,SH,603861,白云电器
stock:603863.SH,SH,603863,松炀资源
stock:603866.SH,SH,603866,桃李面包
stock:603867.SH,SH,603867,新化股份
stock:603868.SH,SH,603868,飞科电器
